#name	name2
NM_001324215.2	ELAVL4
NM_001294348.2	ELAVL4
NM_001324213.2	ELAVL4
NM_001324214.2	ELAVL4
NR_136725.2	ELAVL4
NM_001297665.1	TTC39A
NM_001080494.3	TTC39A
NM_001297664.1	TTC39A
NM_001297663.2	TTC39A
NM_001144832.2	TTC39A
NM_001297662.2	TTC39A
NM_001981.3	EPS15
NR_161259.1	CALR4P
NM_148906.3	OSBPL9
NM_001350209.2	OSBPL9
NM_148908.4	OSBPL9
NM_024586.6	OSBPL9
NM_001350208.2	OSBPL9
NM_148909.4	OSBPL9
NR_036662.2	OSBPL9
NM_001242361.2	NRDC
NM_002525.3	NRDC
NM_001101662.2	NRDC
NM_007324.5	ZFYVE9
NM_004799.4	ZFYVE9
NM_032449.3	CC2D1B
NM_001330585.2	CC2D1B
NM_015269.2	TUT4
NM_001009881.3	TUT4
NM_024646.3	ZYG11B
NM_001307931.2	ZYG11A
NM_001004339.3	ZYG11A
NM_004631.5	LRP8
NM_001018054.3	LRP8
NM_017522.5	LRP8
NM_033300.4	LRP8
NM_147193.3	GLIS1
NM_001367484.1	GLIS1
NM_018087.5	NDC1
NM_001168551.2	NDC1
NR_033142.2	NDC1
NM_001382261.1	HSPB11
NM_016126.4	HSPB11
NM_001382250.1	HSPB11
NM_001382253.1	HSPB11
NM_001382252.1	HSPB11
NM_001382254.1	HSPB11
NM_001316935.2	HSPB11
NM_001382249.1	HSPB11
NM_001382251.1	HSPB11
NR_133633.2	HSPB11
NR_167993.1	HSPB11
NR_167994.1	HSPB11
NR_167995.1	HSPB11
NR_133632.2	HSPB11
NR_167991.1	HSPB11
NR_167992.1	HSPB11
NR_167990.1	HSPB11
NR_167989.1	HSPB11
NM_001031672.4	CYB5RL
NM_001353354.2	CYB5RL
NM_001353353.2	CYB5RL
NR_148414.2	CYB5RL
NM_001353356.2	CYB5RL
NM_145716.4	SSBP3
NM_018070.5	SSBP3
NM_001009955.4	SSBP3
NM_147161.4	ACOT11
NM_015547.4	ACOT11
NR_037640.2	MROH7-TTC4
NR_037641.2	MROH7-TTC4
NR_037639.2	MROH7-TTC4
NM_003713.5	PLPP3
NM_006252.4	PRKAA2
NM_001004303.5	FYB2
NM_001278543.2	C8B
NM_001278544.2	C8B
NM_000066.4	C8B
NR_104365.2	DAB1-AS1
NR_104364.2	DAB1-AS1
NR_104363.2	DAB1-AS1
NR_104362.2	DAB1-AS1
NM_145243.5	OMA1
NR_110626.2	LINC01358
NM_001244714.2	FGGY
NM_001350799.2	FGGY
NM_001350794.2	FGGY
NM_001350790.2	FGGY
NM_001350792.2	FGGY
NM_001350791.2	FGGY
NM_001278224.2	FGGY
NM_015888.6	HOOK1
NR_146508.1	LINC01748
NR_110628.1	LOC101926964
NM_176877.5	PATJ
NM_001350145.3	PATJ
NM_181712.5	KANK4
NM_001320269.2	KANK4
NM_001367561.1	DOCK7
NM_001330614.2	DOCK7
NM_001271999.2	DOCK7
NM_033407.4	DOCK7
NM_001272000.2	DOCK7
NM_001272001.2	DOCK7
NM_178221.3	ATG4C
NM_032852.4	ATG4C
NR_038252.3	LINC00466
NM_002633.3	PGM1
NM_001172819.2	PGM1
NM_001172818.1	PGM1
NM_001083592.2	ROR1
NM_005012.4	ROR1
NM_001366165.1	RAVER2
NM_018211.4	RAVER2
NM_001321855.2	JAK1
NM_002227.4	JAK1
NM_001321857.2	JAK1
NM_001320923.2	JAK1
NM_001321856.2	JAK1
NM_001321853.2	JAK1
NM_001321854.2	JAK1
NM_001321852.2	JAK1
NM_203464.3	AK4
NM_001005353.3	AK4
NM_013410.4	AK4
NM_001330616.2	AK4
NM_014787.4	DNAJC6
NM_001256865.2	DNAJC6
NM_001256864.2	DNAJC6
NM_001297440.2	PDE4B
NM_001037341.2	PDE4B
NM_002600.4	PDE4B
NM_001297441.1	PDE4B
NM_001037340.3	PDE4B
NM_152665.3	DYNLT5
NM_024763.5	DNAI4
NM_207014.3	DNAI4
NM_015139.3	SLC35D1
NM_144701.3	IL23R
NM_001018067.2	SERBP1
NM_001018069.2	SERBP1
NM_001018068.2	SERBP1
NM_015640.4	SERBP1
NM_018841.6	GNG12
NR_040077.1	GNG12-AS1
NM_001002292.4	WLS
NM_001193334.1	WLS
NM_024911.7	WLS
NM_001114120.3	DEPDC1
NM_017779.6	DEPDC1
NR_146608.1	LINC01707
NR_023916.1	PIN1P1
NM_017768.5	LRRC40
NM_030816.5	ANKRD13C
NM_198714.2	PTGER3
NM_198716.2	PTGER3
NM_198717.2	PTGER3
NR_028292.2	PTGER3
NR_028294.2	PTGER3
NR_028293.2	PTGER3
NM_001126044.2	PTGER3
NM_198718.2	PTGER3
NR_046217.1	ZRANB2-AS2
NR_110676.1	LINC01360
NR_146300.1	LINC02238
NM_001105659.2	LRRIQ3
NM_001322315.2	LRRIQ3
NM_001199327.2	FPGT-TNNI3K
NM_001112808.3	FPGT-TNNI3K
NM_015978.3	TNNI3K
NM_001382280.1	LRRC53
NM_001364666.2	LRRC53
NM_001002912.5	ERICH3
NM_001320285.2	SLC44A5
NM_001320287.2	SLC44A5
NM_001130058.2	SLC44A5
NM_152697.5	SLC44A5
NM_001320283.2	SLC44A5
NM_002440.4	MSH4
NM_001320274.2	ST6GALNAC5
NM_001320273.2	ST6GALNAC5
NM_030965.3	ST6GALNAC5
NM_174858.3	AK5
NM_012093.4	AK5
NM_015534.6	ZZZ3
NM_001376154.1	ZZZ3
NM_001376155.1	ZZZ3
NM_001376153.1	ZZZ3
NM_001376146.1	ZZZ3
NM_001376148.1	ZZZ3
NM_001308237.2	ZZZ3
NM_001376156.1	ZZZ3
NM_001376147.1	ZZZ3
NM_001376149.1	ZZZ3
NM_001376151.1	ZZZ3
NR_164776.1	ZZZ3
NR_164777.1	ZZZ3
NR_164775.1	ZZZ3
NM_198549.3	MIGA1
NM_001270384.1	MIGA1
NM_001363583.1	MIGA1
NM_001363586.1	MIGA1
NM_001363584.1	MIGA1
NM_001172309.2	NEXN
NM_144573.4	NEXN
NM_001304725.2	GIPC2
NM_017655.6	GIPC2
NR_027310.2	MGC27382
NM_022159.4	ADGRL4
NR_125941.1	LINC01781
NR_125940.1	LINC01781
NM_001297704.2	ADGRL2
NM_001350699.2	ADGRL2
NM_001366005.2	ADGRL2
NM_001297706.2	ADGRL2
NM_012302.4	ADGRL2
NM_001297705.2	ADGRL2
NM_001330645.2	ADGRL2
NM_001366009.2	ADGRL2
NM_001350698.2	ADGRL2
NM_001366006.2	ADGRL2
NM_001366002.2	ADGRL2
NM_001366007.2	ADGRL2
NR_147074.1	LINC01362
NR_119375.1	LINC01725
NR_119374.1	LOC101927560
NM_001350214.2	TTLL7
NM_024686.6	TTLL7
NM_001350215.2	TTLL7
NM_002731.4	PRKACB
NM_182948.4	PRKACB
NM_001242858.3	PRKACB
NM_001375563.1	PRKACB
NM_001375562.1	PRKACB
NM_001242859.3	PRKACB
NM_001242857.3	PRKACB
NM_001375565.1	PRKACB
NM_001375564.1	PRKACB
NM_001375561.1	PRKACB
NM_001242861.3	PRKACB
NM_001375560.1	PRKACB
NM_001242860.3	PRKACB
NM_001242862.3	PRKACB
NM_001010971.3	SAMD13
NM_001134663.2	SAMD13
NM_001134664.2	SAMD13
NR_125761.1	LINC01461
NM_012152.3	LPAR3
NM_001330647.2	MCOLN2
NM_153259.4	MCOLN2
NM_001288563.2	DNAI3
NM_145172.5	DNAI3
NM_198077.4	C1orf52
NR_024113.2	C1orf52
NM_001330655.2	DDAH1
NM_012137.4	DDAH1
NM_001349955.1	COL24A1
NM_152890.7	COL24A1
NR_146345.1	COL24A1
NR_146343.1	COL24A1
NR_146344.1	COL24A1
NR_146342.2	COL24A1
NR_146341.2	COL24A1
NR_146340.2	COL24A1
NM_006536.7	CLCA2
NR_135837.1	CLCA4-AS1
NM_001134492.2	HS2ST1
NM_012262.4	HS2ST1
NR_167752.1	LINC02801
NM_001320708.2	PKN2
NM_001320709.2	PKN2
NM_001320707.2	PKN2
NM_006256.4	PKN2
NR_146183.1	KYAT3
NR_146185.1	KYAT3
NM_002053.3	GBP1
NM_052941.5	GBP4
NM_001369817.2	LRRC8B
NM_001369819.2	LRRC8B
NM_001134476.2	LRRC8B
NM_015350.4	LRRC8B
NM_001134479.2	LRRC8D
NM_018103.5	LRRC8D
NM_001017975.6	HFM1
NR_165455.1	HFM1
NM_024813.3	RPAP2
NM_001377210.1	EVI5
NM_001377213.1	EVI5
NM_001350198.2	EVI5
NM_001350197.2	EVI5
NM_001377211.1	EVI5
NM_001377212.1	EVI5
NM_001308248.2	EVI5
NM_005665.6	EVI5
NM_001164393.2	MTF2
NM_001164391.2	MTF2
NM_001164392.2	MTF2
NM_007358.4	MTF2
NM_001306076.1	CCDC18
NM_206886.4	CCDC18
NM_001378204.1	CCDC18
NM_017737.5	FNBP1L
NM_001024948.3	FNBP1L
NM_001164473.3	FNBP1L
NM_003567.4	BCAR3
NM_001261408.2	BCAR3
NM_001261409.1	BCAR3
NR_148965.1	MIG7
NM_000350.3	ABCA4
NM_001122674.2	ABCD3
NM_002858.4	ABCD3
NR_160779.1	SLC44A3-AS1
NR_160780.1	SLC44A3-AS1
NR_104131.2	SLC44A3-AS1
NR_160782.1	SLC44A3-AS1
NR_160783.1	SLC44A3-AS1
NR_160781.1	SLC44A3-AS1
NR_160784.1	SLC44A3-AS1
NM_001258343.2	SLC44A3
NM_001258342.2	SLC44A3
NM_001258341.2	SLC44A3
NM_001258340.2	SLC44A3
NM_001114106.3	SLC44A3
NR_146575.2	SLC44A3
NM_001301079.2	SLC44A3
NM_152369.5	SLC44A3
NM_001199691.1	TLCD4-RWDD3
NR_125948.1	LOC101928118
NR_125949.1	LOC101928118
NR_033966.1	LINC01761
NR_110693.1	LINC01787
NM_021190.4	PTBP2
NM_001300988.2	PTBP2
NM_001300990.2	PTBP2
NM_001300989.2	PTBP2
NM_001300985.2	PTBP2
NM_001300987.2	PTBP2
NM_001300986.2	PTBP2
NR_125357.2	PTBP2
NR_125356.1	PTBP2
NM_000110.4	DPYD
NR_046590.1	DPYD-AS1
NM_001160301.1	DPYD
NR_046088.1	LINC01776
NM_152238.4	SNX7
NM_015976.5	SNX7
NM_001364903.1	SNX7
NR_033716.2	SNX7
NR_033940.1	LOC100129620
NM_001166252.1	PLPPR4
NM_014839.5	PLPPR4
NM_017734.5	PALMD
NM_033055.3	MFSD14A
NM_001319211.2	CDC14A
NM_033313.3	CDC14A
NM_001319212.2	CDC14A
NM_033312.3	CDC14A
NM_003672.4	CDC14A
NM_001319210.2	CDC14A
NM_001199834.2	VCAM1
NM_080682.3	VCAM1
NM_001078.4	VCAM1
NM_001288823.2	OLFM3
NM_058170.4	OLFM3
NR_110210.2	OLFM3
NR_110211.2	OLFM3
NM_001854.4	COL11A1
NM_080630.4	COL11A1
NM_080629.3	COL11A1
NM_001190709.2	COL11A1
NR_134980.2	COL11A1
NM_017619.4	RNPC3
NM_001008221.1	AMY1A
NM_004038.4	AMY1A
NR_146609.1	LINC01677
NM_001079874.2	VAV3
NM_006113.5	VAV3
NR_046653.1	VAV3-AS1
NM_007269.4	STXBP3
NM_001321039.3	GPSM2
NM_001321038.2	GPSM2
NM_013296.5	GPSM2
NM_001142550.2	WDR47
NM_014969.6	WDR47
NM_001142551.2	WDR47
NM_001284352.2	ELAPOR1
NM_001267048.2	ELAPOR1
NM_020775.5	ELAPOR1
NM_001010985.3	MYBPHL
NM_001265613.2	MYBPHL
NM_146421.3	GSTM1
NM_000561.4	GSTM1
NM_001377331.1	KCNC4
NM_001039574.3	KCNC4
NM_001377330.1	KCNC4
NM_004978.6	KCNC4
NR_036437.2	KCNC4
NM_001201545.2	RBM15
NM_022768.5	RBM15
NM_001349881.2	DRAM2
NM_001349888.2	DRAM2
NM_001349893.2	DRAM2
NM_001349882.2	DRAM2
NM_001349892.2	DRAM2
NM_001349891.2	DRAM2
NM_001349884.2	DRAM2
NM_001349886.2	DRAM2
NM_001349890.2	DRAM2
NM_178454.6	DRAM2
NM_001349887.2	DRAM2
NM_001349889.2	DRAM2
NM_001349885.2	DRAM2
NR_146303.2	DRAM2
NR_146307.2	DRAM2
NR_146304.2	DRAM2
NR_146308.2	DRAM2
NR_146305.2	DRAM2
NR_146306.2	DRAM2
NR_146301.2	DRAM2
NR_146302.2	DRAM2
NM_001081976.3	TMIGD3
NM_001302680.2	TMIGD3
NM_004980.5	KCND3
NM_172198.3	KCND3
NM_001378969.1	KCND3
NM_001378970.1	KCND3
NM_018704.3	CTTNBP2NL
NM_001308264.2	ST7L
NM_017744.5	ST7L
NM_138728.3	ST7L
NM_138727.4	ST7L
NM_138729.4	ST7L
NR_103746.1	LINC01356
NM_014813.3	LRIG2
NM_001312686.2	LRIG2
NM_001142782.2	MAGI3
NM_152900.3	MAGI3
NR_125965.1	AP4B1-AS1
NR_037864.1	AP4B1-AS1
NM_001010922.3	BCL2L15
NM_205848.4	SYT6
NM_001366223.1	SYT6
NM_001253772.2	SYT6
NM_001366224.1	SYT6
NM_001366225.1	SYT6
NM_001270805.2	SYT6
NM_001366226.1	SYT6
NM_015906.4	TRIM33
NM_033020.3	TRIM33
NM_001256404.2	DENND2C
NM_198459.4	DENND2C
NM_003176.4	SYCP1
NM_001282542.2	SYCP1
NM_001282541.2	SYCP1
NR_104211.2	SYCP1
NM_005725.6	TSPAN2
NM_001308316.2	TSPAN2
NM_001308315.2	TSPAN2
NR_157569.1	NGF-AS1
NM_002506.3	NGF
NM_001232.4	CASQ2
NM_018420.3	SLC22A15
NM_152367.3	MAB21L3
NM_000701.8	ATP1A1
NM_001542.4	IGSF3
NM_001007237.3	IGSF3
NM_001767.5	CD2
NM_001328609.2	CD2
NM_001256111.3	CD101
NM_001256109.3	CD101
NM_001256106.3	CD101
NM_004258.6	CD101
NR_110786.1	LOC101929099
NM_001253849.2	VTCN1
NM_024626.4	VTCN1
NM_001253850.2	VTCN1
NR_045603.2	VTCN1
NR_045604.2	VTCN1
NM_006699.5	MAN1A2
NM_206996.4	SPAG17
NM_001378227.1	WARS2
NM_001378230.1	WARS2
NM_001378226.1	WARS2
NM_015836.4	WARS2
NM_001378231.1	WARS2
NM_001378228.1	WARS2
NM_001378229.1	WARS2
NM_201263.2	WARS2
NR_125975.1	WARS2-AS1
NM_016527.4	HAO2
NM_001377472.1	HAO2
NM_001005783.3	HAO2
NM_001100910.1	FAM72B
NM_001320149.1	FAM72B
NR_104189.1	SRGAP2-AS1
NM_001271872.3	SRGAP2C
NM_001329984.2	SRGAP2C
NR_024510.2	LINC00623
NR_024511.2	LINC00623
NR_109754.2	LINC00623
NR_024584.2	LINC00623
NM_014644.6	PDE4DIP
NM_001198834.4	PDE4DIP
NM_001350522.2	PDE4DIP
NM_001377393.1	PDE4DIP
NM_001198832.3	PDE4DIP
NM_001350523.2	PDE4DIP
NM_001377392.1	PDE4DIP
NM_001350521.3	PDE4DIP
NM_001002812.3	PDE4DIP
NM_001002810.4	PDE4DIP
NM_001195261.2	PDE4DIP
NM_001195260.2	PDE4DIP
NM_022359.7	PDE4DIP
NM_001364006.1	NOTCH2NLA
NM_203458.5	NOTCH2NLA
NM_001302371.3	NBPF10
NM_001039703.6	NBPF10
NM_153713.3	LIX1L
NM_014455.4	RNF115
NR_104217.1	NBPF25P
NM_015383.2	NBPF14
NM_001348451.2	CHD1L
NM_001144829.3	FMO5
NM_001144830.3	FMO5
NM_001461.4	FMO5
NR_038423.2	LINC00624
NM_004326.4	BCL9
NM_001350180.2	GPR89B
NM_016334.5	GPR89B
NM_001350183.2	GPR89B
NM_001350181.2	GPR89B
NM_001350182.2	GPR89B
NM_001350184.2	GPR89B
NM_001385473.1	NBPF11
NM_001385479.1	NBPF11
NM_001385474.1	NBPF11
NM_183372.9	NBPF11
NM_001385477.1	NBPF11
NM_001385475.1	NBPF11
NM_001385470.3	NBPF11
NM_001385476.1	NBPF11
NM_001385471.1	NBPF11
NM_001385472.1	NBPF11
NM_001385478.1	NBPF11
NM_001385469.3	NBPF11
NM_001101663.5	NBPF11
NM_001385480.1	NBPF11
NM_001385468.3	NBPF11
NR_046188.5	NBPF11
NR_169629.1	NBPF11
NR_169628.1	NBPF11
NR_110864.3	NBPF11
NR_120331.1	LOC101927468
NR_111933.1	LINC02591
NM_001135789.3	PPIAL4C
NM_001279353.2	VPS45
NM_007259.5	VPS45
NM_001279354.2	VPS45
NR_103998.2	VPS45
NM_001387114.1	RPRD2
NM_001387118.1	RPRD2
NM_001387115.1	RPRD2
NM_001297673.2	RPRD2
NM_001297674.2	RPRD2
NM_001387117.1	RPRD2
NM_001387119.1	RPRD2
NM_001387116.1	RPRD2
NM_001387120.1	RPRD2
NM_015203.5	RPRD2
NM_001387121.1	RPRD2
NM_001387122.1	RPRD2
NM_001387123.1	RPRD2
NM_001387124.1	RPRD2
NM_001271896.2	TARS2
NM_001271895.2	TARS2
NM_025150.5	TARS2
NR_073513.2	TARS2
NR_073514.2	TARS2
NM_207042.2	ENSA
NM_004436.4	ENSA
NM_207043.2	ENSA
NM_207044.2	ENSA
NM_207168.2	ENSA
NM_004079.5	CTSS
NM_001199739.2	CTSS
NM_001384189.1	CTXND2
NM_001304764.2	ZNF687
NM_020832.3	ZNF687
NM_001304763.2	ZNF687
NM_207171.2	POGZ
NM_015100.4	POGZ
NM_001194937.2	POGZ
NM_145796.4	POGZ
NM_001194938.2	POGZ
NM_001126337.2	TUFT1
NM_020127.3	TUFT1
NM_001301317.2	TUFT1
NM_001330723.2	SNX27
NM_030918.6	SNX27
NM_001001523.2	RORC
NM_005060.4	RORC
NR_103778.1	FLG-AS1
NM_001244664.2	CHTOP
NM_001317077.2	CHTOP
NM_015607.4	CHTOP
NM_001206612.2	CHTOP
NM_020699.4	GATAD2B
NM_207308.2	NUP210L
NM_001159484.1	NUP210L
NM_001206866.2	IL6R
NM_001382774.1	IL6R
NM_001382772.1	IL6R
NM_181359.3	IL6R
NM_000565.4	IL6R
NM_001382769.1	IL6R
NM_001382770.1	IL6R
NM_001382773.1	IL6R
NM_001382771.1	IL6R
NM_170782.3	KCNN3
NM_001204087.2	KCNN3
NM_002249.6	KCNN3
NM_001365837.1	KCNN3
NM_001365838.1	KCNN3
NM_020524.4	PBXIP1
NM_001317734.2	PBXIP1
NM_001317735.2	PBXIP1
NM_004952.5	EFNA3
NM_001366177.2	ASH1L
NM_018489.3	ASH1L
NM_001256533.1	MSTO1
NM_001350772.1	MSTO1
NM_001256532.1	MSTO1
NM_001350775.1	MSTO1
NM_001350774.1	MSTO1
NM_001350773.1	MSTO1
NM_001350787.1	MSTO1
NM_001350777.1	MSTO1
NM_001350776.1	MSTO1
NM_001350780.1	MSTO1
NM_001350783.1	MSTO1
NM_001350782.1	MSTO1
NM_001350788.1	MSTO1
NM_001350786.1	MSTO1
NM_001350789.1	MSTO1
NM_001350778.1	MSTO1
NM_001350781.1	MSTO1
NM_001350785.1	MSTO1
NM_001350784.1	MSTO1
NM_001350779.1	MSTO1
NR_046295.1	MSTO1
NR_146907.1	MSTO1
NR_146908.1	MSTO1
NR_046292.1	MSTO1
NR_046293.1	MSTO1
NR_046294.1	MSTO1
NM_018116.4	MSTO1
NM_152280.5	SYT11
NM_001282625.2	LMNA
NM_005572.4	LMNA
NM_170708.4	LMNA
NM_001282626.2	LMNA
NM_170707.4	LMNA
NM_001282624.2	LMNA
NM_001257374.3	LMNA
NM_178229.5	IQGAP3
NM_005973.5	PRCC
NM_144702.3	LRRC71
NM_031282.3	FCRL4
NM_001347698.2	CD5L
NM_005894.3	CD5L
NM_003126.4	SPTA1
NM_001376591.1	IFI16
NM_001376588.1	IFI16
NM_001364867.2	IFI16
NM_001376589.1	IFI16
NM_001206567.2	IFI16
NM_001376592.1	IFI16
NM_005531.3	IFI16
NM_001376587.1	IFI16
NM_001284217.2	FCRL6
NM_001004310.3	FCRL6
NM_001135050.2	IGSF9
NM_020789.4	IGSF9
NM_002241.5	KCNJ10
NM_001231.5	CASQ1
NM_001098398.2	COPA
NM_004371.4	COPA
NM_001166663.2	CD244
NM_016382.4	CD244
NM_001166664.2	CD244
NM_012394.4	PFDN2
NM_007348.4	ATF6
NM_001164757.2	NOS1AP
NM_014697.3	NOS1AP
NM_001354983.2	DDR2
NM_001354982.2	DDR2
NM_006182.4	DDR2
NM_001014796.3	DDR2
NM_001254748.2	RGS5
NM_031423.4	NUF2
NM_145697.3	NUF2
NM_001174069.2	LMX1A
NM_177398.4	LMX1A
NM_001256570.2	RXRG
NM_006917.5	RXRG
NR_033824.2	RXRG
NR_026744.2	LRRC52-AS1
NM_012474.5	UCK2
NM_001363568.2	UCK2
NM_001320302.2	FAM78B
NR_163271.1	FAM78B
NR_135199.2	FAM78B
NM_001017961.5	FAM78B
NR_002925.2	FMO9P
NM_001286378.2	MAEL
NM_001286377.2	MAEL
NM_032858.3	MAEL
NM_001365849.1	POU2F1
NM_001365848.1	POU2F1
NM_001198786.2	POU2F1
NM_002697.4	POU2F1
NR_037163.2	POU2F1
NM_001198783.2	POU2F1
NM_001322924.2	RCSD1
NM_001322923.2	RCSD1
NM_052862.4	RCSD1
NM_015415.3	MPC2
NM_001143674.4	MPC2
NR_026550.3	MPC2
NM_001349778.2	DCAF6
NM_001349774.2	DCAF6
NM_001349779.1	DCAF6
NM_001349775.1	DCAF6
NR_146228.1	DCAF6
NM_001349776.2	DCAF6
NM_001349780.2	DCAF6
NM_001349777.2	DCAF6
NM_001198957.2	DCAF6
NM_001017977.3	DCAF6
NM_018442.4	DCAF6
NM_001349773.2	DCAF6
NM_001198956.2	DCAF6
NR_146230.2	DCAF6
NR_146229.2	DCAF6
NM_152902.5	TIPRL
NM_001937.5	DPT
NR_104091.1	LINC00970
NM_001677.4	ATP1B1
NM_013330.5	NME7
NM_197972.3	NME7
NR_104229.2	NME7
NM_001320972.2	BLZF1
NM_001320973.2	BLZF1
NM_003666.4	BLZF1
NM_001204517.2	KIFAP3
NM_001204514.2	KIFAP3
NM_001375831.1	KIFAP3
NM_001375830.1	KIFAP3
NM_014970.4	KIFAP3
NM_001204516.2	KIFAP3
NM_001136107.2	METTL11B
NM_022716.4	PRRX1
NM_006902.5	PRRX1
NM_001365900.1	FMO2
NM_001301347.2	FMO2
NM_001460.5	FMO2
NR_160266.1	FMO2
NM_002022.3	FMO4
NM_003762.5	VAMP4
NM_001185127.2	VAMP4
NR_033704.2	VAMP4
NR_037845.1	LOC100506023
NR_125960.1	PRDX6-AS1
NM_178527.4	SLC9C2
NM_001365213.2	DARS2
NM_001365212.1	DARS2
NM_018122.5	DARS2
NM_001300850.1	RC3H1
NM_001300851.1	RC3H1
NM_001300852.1	RC3H1
NM_172071.4	RC3H1
NM_001366445.1	RABGAP1L
NM_001366447.1	RABGAP1L
NM_014857.5	RABGAP1L
NM_001366448.1	RABGAP1L
NM_001366446.1	RABGAP1L
NR_158981.1	RABGAP1L
NR_158982.1	RABGAP1L
NM_001366449.1	RABGAP1L
NM_001366450.1	RABGAP1L
NM_001366451.1	RABGAP1L
NM_001366453.1	RABGAP1L
NM_001366452.1	RABGAP1L
NM_001366455.1	RABGAP1L
NM_001366456.1	RABGAP1L
NM_001243765.2	RABGAP1L
NM_001366454.1	RABGAP1L
NM_001330989.2	RABGAP1L
NM_001243763.2	RABGAP1L
NM_001366457.1	RABGAP1L
NM_001035230.3	RABGAP1L
NM_001007214.1	CACYBP
NM_014412.3	CACYBP
NM_003285.3	TNR
NM_001328635.2	TNR
NM_021936.3	PAPPA2
NM_020318.3	PAPPA2
NM_001286164.2	ASTN1
NM_001364856.2	ASTN1
NM_004319.3	ASTN1
NM_207108.3	ASTN1
NM_001356505.2	CRYZL2P-SEC16B
NM_001356506.2	CRYZL2P-SEC16B
NR_151492.2	CRYZL2P-SEC16B
NR_151487.1	CRYZL2P
NR_037167.1	CRYZL2P
NR_151485.1	CRYZL2P
NR_151489.1	CRYZL2P
NR_151488.1	CRYZL2P
NR_151486.1	CRYZL2P
NR_151483.1	CRYZL2P
NR_151484.1	CRYZL2P
NM_004841.5	RASAL2
NM_001286247.2	RALGPS2
NM_152663.5	RALGPS2
NM_001324310.2	FAM20B
NM_014864.4	FAM20B
NM_001324311.2	FAM20B
NM_007314.4	ABL2
NM_001168237.2	ABL2
NM_001168236.2	ABL2
NM_001168238.2	ABL2
NM_001136001.2	ABL2
NM_144696.6	AXDND1
NR_073544.2	AXDND1
NM_001199091.2	TDRD5
NM_001349923.1	TDRD5
NM_001199089.3	TDRD5
NM_173533.5	TDRD5
NM_001199085.3	TDRD5
NM_001329713.2	FAM163A
NM_001329714.2	FAM163A
NR_138087.2	FAM163A
NR_138088.2	FAM163A
NM_001329716.2	FAM163A
NM_001329715.2	FAM163A
NR_138090.2	FAM163A
NM_001349935.2	TOR1AIP2
NM_001199260.2	TOR1AIP2
NM_001349937.2	TOR1AIP2
NM_145034.5	TOR1AIP2
NM_001349934.2	TOR1AIP2
NM_001349936.2	TOR1AIP2
NM_001349933.1	TOR1AIP2
NM_022347.5	TOR1AIP2
NM_001349931.2	TOR1AIP2
NM_014810.5	CEP350
NM_033343.4	LHX4
NM_001328662.2	XPR1
NM_001135669.2	XPR1
NM_004736.4	XPR1
NR_137330.2	XPR1
NM_001194999.2	MR1
NM_001195035.2	MR1
NM_001195000.2	MR1
NM_001531.3	MR1
NM_001310213.2	MR1
NM_001385163.1	MR1
NM_001385164.1	MR1
NM_001385162.1	MR1
NM_001385161.1	MR1
NM_001205294.2	CACNA1E
NM_000721.4	CACNA1E
NM_001205293.3	CACNA1E
NR_104175.1	LINC01344
NM_001387847.1	RGS8
NM_001357.5	DHX9
NR_033302.2	DHX9
NM_002293.4	LAMC1
NR_149048.1	LAMC1-AS1
NM_170706.4	NMNAT2
NM_015039.4	NMNAT2
NM_001297670.3	RGL1
NM_015149.6	RGL1
NM_001297669.3	RGL1
NM_001297672.3	RGL1
NM_001297671.3	RGL1
NM_001127394.4	TSEN15
NM_001300766.2	TSEN15
NM_052965.4	TSEN15
NM_001300764.2	TSEN15
NM_001363643.2	TSEN15
NR_023349.3	TSEN15
NR_125335.2	TSEN15
NM_001319960.2	EDEM3
NM_025191.4	EDEM3
NR_135118.2	EDEM3
NM_052966.4	NIBAN1
NM_001105518.2	SWT1
NM_017673.7	SWT1
NM_031935.3	HMCN1
NM_001164246.2	ODR4
NM_001164245.2	ODR4
NM_017847.6	ODR4
NM_001311193.2	PLA2G4A
NM_024420.3	PLA2G4A
NR_126347.1	LINC01036
NR_132374.1	LINC01037
NM_001317188.2	BRINP3
NM_199051.3	BRINP3
NR_110716.1	LINC01351
NR_033922.2	LINC01720
NM_130782.3	RGS18
NM_016066.4	GLRX2
NM_197962.3	GLRX2
NM_001243399.2	GLRX2
NM_024529.5	CDC73
NR_125789.1	LINC01031
NM_198503.5	KCNT2
NM_001287819.3	KCNT2
NM_001287820.3	KCNT2
NR_146058.2	KCNT2
NR_146057.2	KCNT2
NM_001201551.2	CFHR4
NM_006684.5	CFHR4
NM_001201550.3	CFHR4
NM_001257965.2	CRB1
NM_001193640.2	CRB1
NM_001257966.2	CRB1
NM_201253.3	CRB1
NR_047563.2	CRB1
NR_047564.2	CRB1
NM_001195215.2	DENND1B
NR_125340.2	DENND1B
NM_001300858.2	DENND1B
NM_144977.5	DENND1B
NM_080921.4	PTPRC
NM_002838.5	PTPRC
NR_040073.1	MIR181A1HG
NR_110525.1	LINC01222
NM_003822.5	NR5A2
NM_205860.3	NR5A2
NM_001276464.2	NR5A2
NM_001305792.1	KIF14
NM_014875.3	KIF14
NM_001297708.2	CAMSAP2
NM_203459.3	CAMSAP2
NM_001297707.2	CAMSAP2
NR_147176.1	MROH3P
NM_000069.3	CACNA1S
NM_001367841.1	IGFN1
